bin_MSSubClass,MSZoning,Street,Alley,LandContour,LotConfig,bin_Neighborhood,bin_Condition1,bin_Condition2,BldgType,bin_HouseStyle,bin_RoofStyle,bin_RoofMatl,bin_Exterior1st,bin_Exterior2nd,MasVnrType,bin_Foundation,bin_Heating,CentralAir,bin_GarageType,bin_MiscFeature,bin_SaleType,bin_SaleCondition,has_MasVnr,has_2ndFlr,has_LowQualFin,has_WoodDeck,has_OpenPorch,has_EnclosedPorch,has_3SsnPorch,has_ScreenPorch,has_Pool,has_Bsmt,has_Garage,ind_BsmtFinSF1,ind_BsmtFinSF2,ind_MiscVal,ordbin_LotShape,ordbin_LandSlope,ordbin_ExterCond,ordbin_BsmtCond,ordbin_HeatingQC,ordbin_Electrical,ordbin_Functional,ordbin_GarageQual,ordbin_GarageCond,ordbin_PoolQC,ordbin_Fence,ord_ExterQual,ord_BsmtQual,ord_BsmtExposure,ord_BsmtFinType1,ord_BsmtFinType2,ord_KitchenQual,ord_FireplaceQu,ord_GarageFinish,ord_PavedDrive,bin_OverallQual,bin_OverallCond,bin_BsmtFullBath,bin_BsmtHalfBath,bin_FullBath,bin_HalfBath,bin_BedroomAbvGr,bin_KitchenAbvGr,bin_TotRmsAbvGrd,bin_Fireplaces,bin_GarageCars,bin_TotalBath,AgebySale,GarageAge,RemodAge,log_LotFrontage,log_LotArea,log_MasVnrArea,BsmtFinSF1,log_BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,log_1stFlrSF,2ndFlrSF,LowQualFinSF,log_GrLivArea,GarageArea,log_WoodDeckSF,log_OpenPorchSF,EnclosedPorch,3SsnPorch,log_ScreenPorch,log_PoolArea,log_MiscVal,log_TotalLivArea,log_TotalFlrSF,log_TotalPorchSF,SalePrice,log_SalePrice
20,RL,Pave,No alley access,Lvl,Inside,CollgCr,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,Stone,PConc,GasA,Y,Attchd,None,WD,Normal,1,0,0,1,1,0,0,0,0,1,1,0,0,0,IR1,Gtl,TA,TA,Ex,SBrkr,Typ,TA,TA,No Pool,No Fence,Gd,Ex,Gd,Unf,Unf,Ex,Gd,RFn,Y,5,2,1,0,1,0,1,0,4,1,3,4,1,1.0,1,4.127134385045092,9.232786560806012,5.602118820879701,0,0.0,1622,1622,7.396948602621014,0,0,7.396948602621014,860,5.153291594497779,3.7612001156935624,0,0,0.0,0.0,0.0,7.396948602621014,8.087332926473351,3.7612001156935624,295493,12.596400426884427
120,FV,Pave,Pave,Lvl,Corner,Somerst,Norm,Norm,TwnhsE,1Story,Gable,CompShg,VinylSd,VinylSd,None,PConc,GasA,Y,Attchd,None,New,Partial,0,0,0,0,1,0,0,0,0,1,1,0,0,0,Reg,Gtl,TA,Gd,Ex,SBrkr,Typ,TA,TA,No Pool,No Fence,Gd,Ex,No,Unf,Unf,Gd,Gd,RFn,Y,4,2,0,0,1,0,0,0,1,1,2,2,1,1.0,0,3.871201010907891,8.350193650720067,0.0,0,0.0,1352,1352,7.210079628170788,0,0,7.210079628170788,466,0.0,5.488937726156687,0,0,0.0,0.0,0.0,7.210079628170788,7.902857191280582,5.488937726156687,208900,12.249610947544657
20,RL,Pave,No alley access,Lvl,CulDSac,CollgCr,Norm,Norm,1Fam,1Story,Hip,CompShg,VinylSd,VinylSd,BrkFace,PConc,GasA,Y,Attchd,None,WD,Normal,1,0,0,1,1,0,0,0,0,1,1,0,0,0,IR23,Gtl,TA,TA,Ex,SBrkr,Typ,TA,TA,No Pool,No Fence,Gd,Gd,Gd,Unf,Unf,Gd,TA,RFn,Y,5,2,0,0,1,0,1,0,3,1,3,2,5,5.0,4,4.2626798770413155,9.601165503344832,5.187385805840755,0,0.0,1753,1753,7.488852955733459,0,0,7.488852955733459,748,5.293304824724492,5.017279836814924,0,0,0.0,0.0,0.0,7.488852955733459,8.172164452111904,5.017279836814924,275000,12.524526376648708
20,RL,Pave,No alley access,Bnk,Inside,Edwards,Norm,Norm,1Fam,1Story,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,PConc,GasA,Y,Attchd,None,WD,Normal,1,0,0,0,0,0,0,0,0,1,1,1,0,0,Reg,Gtl,TA,TA,Ex,SBrkr,Typ,TA,TA,No Pool,No Fence,TA,TA,No,ALQ,Unf,TA,No Fireplace,Unf,Y,1,2,0,0,0,0,1,0,1,0,1,0,53,53.0,53,4.330733340286331,9.231710397712375,4.890349128221754,492,0.0,372,864,6.855408798609928,0,0,6.855408798609928,248,0.0,0.0,0,0,0.0,0.0,0.0,7.273092595999522,7.502738210754851,0.0,111000,11.617285480294472
20,RL,Pave,No alley access,Lvl,Inside,NAmes,Norm,Norm,1Fam,1Story,Hip,CompShg,BrkFace,BrkFace,None,CBlock,GasA,Y,Attchd,None,WD,Normal,0,0,0,1,0,0,0,1,0,1,1,1,1,0,Reg,Gtl,TA,TA,Gd,SBrkr,Typ,TA,TA,No Pool,No Fence,TA,TA,No,ALQ,Rec,TA,Gd,RFn,Y,3,0,1,0,0,1,1,0,2,2,2,3,52,52.0,52,4.2626798770413155,9.036106025364846,0.0,189,6.495265555937008,628,1478,7.2991214627108,0,0,7.2991214627108,442,4.74493212836325,0.0,0,0,5.37989735354046,0.0,0.0,7.753194269884341,7.9919305198524775,5.37989735354046,156500,11.960811288962345
20,RL,Pave,No alley access,Lvl,Corner,BrkSide,Feedr,Norm,1Fam,1Story,Hip,CompShg,VinylSd,VinylSd,None,CBlock,other,N,Detchd,None,WD,Normal,0,0,0,0,0,0,0,0,0,0,1,0,0,0,IR1,Gtl,TA,NoPo,TA,SBrkr,Typ,TA,PoFa,No Pool,No Fence,TA,No Basement,No Basement,No Basement,No Basement,TA,No Fireplace,Unf,Y,0,3,0,0,0,0,0,0,0,0,1,0,59,53.0,58,3.970291913552122,8.799058378546453,0.0,0,0.0,0,0,6.580639137284949,0,0,6.580639137284949,287,0.0,0.0,0,0,0.0,0.0,0.0,6.580639137284949,6.580639137284949,0.0,72500,11.191341840842766
60,RL,Pave,No alley access,Lvl,Inside,NoRidge,Norm,Norm,1Fam,2Story,Gable,CompShg,HdBoard,HdBoard,None,PConc,GasA,Y,Attchd,None,WD,Normal,0,1,0,1,1,0,0,0,0,1,1,1,0,0,IR1,Gtl,TA,TA,Ex,SBrkr,Typ,TA,TA,No Pool,No Fence,Gd,Gd,No,GLQ,Unf,Gd,TA,RFn,Y,4,2,1,0,1,1,1,0,4,1,2,5,18,18.0,18,4.68213122712422,9.228867676590067,0.0,674,0.0,76,750,6.967909201801884,862,0,7.562161631225652,564,5.484796933490655,3.6888794541139363,0,0,0.0,0.0,0.0,7.862497197230545,7.891330757661889,3.6888794541139363,190000,12.154779351142624
30,RL,Pave,No alley access,HLS,Inside,BrkSide,Norm,Norm,1Fam,1Story,Hip,CompShg,VinylSd,VinylSd,None,CBlock,GasA,Y,No Garage,None,WD,Normal,0,0,0,1,0,0,0,0,0,1,0,1,0,0,Reg,Gtl,TA,TA,Gd,SBrkr,Typ,No Garage,No Garage,No Pool,No Fence,Fa,TA,No,LwQ,Unf,Fa,No Fireplace,No Garage,Y,1,4,0,0,0,0,0,0,1,0,0,0,69,69.0,59,3.9318256327243257,8.581294116822761,0.0,280,0.0,140,420,6.5638555265321274,0,0,6.5638555265321274,0,5.10594547390058,0.0,0,0,0.0,0.0,0.0,6.8966943316227125,7.029087564149662,0.0,82500,11.320553572322773
20,RL,Pave,No alley access,Lvl,Inside,Somerst,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,PConc,GasA,Y,Attchd,None,New,Partial,1,0,0,0,1,0,0,0,0,1,1,0,0,0,Reg,Gtl,TA,TA,Ex,SBrkr,Typ,TA,TA,No Pool,No Fence,Gd,Ex,Av,Unf,Unf,Gd,Gd,RFn,Y,5,2,0,0,1,0,0,0,3,1,3,2,1,0.0,0,4.330733340286331,9.209039526243135,6.061456918928017,0,0.0,1795,1795,7.493317248862145,0,0,7.493317248862145,895,0.0,3.912023005428146,0,0,0.0,0.0,0.0,7.493317248862145,8.186185994226083,3.912023005428146,147000,11.898187865760873
30,RM,Pave,No alley access,Lvl,Inside,IDOTRR,Norm,Norm,1Fam,1Story,Gable,CompShg,AsbShng,AsbShng,None,BrkTil,GasA,N,No Garage,None,WD,Normal,0,0,0,0,0,1,0,0,0,1,0,0,0,0,Reg,Gtl,TA,Fa,PoFa,SBrkr,Typ,No Garage,No Garage,No Pool,MnPrv,TA,TA,No,Unf,Unf,TA,No Fireplace,No Garage,N,1,1,0,0,0,0,0,0,1,0,0,0,86,86.0,58,3.713572066704308,8.19891444498699,0.0,0,0.0,796,796,6.680854678790215,0,0,6.680854678790215,0,0.0,0.0,100,0,0.0,0.0,0.0,6.680854678790215,7.373374309910049,4.61512051684126,55000,10.915088464214607
30,RH,Pave,No alley access,Bnk,Inside,Edwards,Norm,Norm,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,None,BrkTil,GasA,Y,No Garage,None,WD,Normal,0,0,0,0,0,1,0,0,0,1,0,1,0,0,Reg,MoSe,TA,TA,Ex,SBrkr,Typ,No Garage,No Garage,No Pool,No Fence,TA,TA,No,Rec,Unf,Gd,No Fireplace,No Garage,Y,0,3,0,0,0,0,1,0,2,0,0,0,76,76.0,1,4.2626798770413155,8.359603270841466,0.0,544,0.0,0,544,6.652863029353347,0,0,6.652863029353347,0,0.0,0.0,286,0,0.0,0.0,0.0,7.1846291527173145,7.1846291527173145,5.659482215759621,79000,11.27720313144916
20,RL,Pave,No alley access,Lvl,Inside,Mitchel,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,CBlock,GasA,Y,Attchd,None,WD,Normal,0,0,0,0,0,0,0,0,0,1,1,1,0,0,Reg,Gtl,GdEx,TA,Ex,SBrkr,Typ,TA,TA,No Pool,MnPrv,Gd,TA,No,ALQ,Unf,Gd,Ex,Unf,Y,2,6,0,1,0,0,1,0,1,1,1,1,26,26.0,0,4.110873864173311,8.79497643168877,0.0,641,0.0,175,816,6.705639094860003,0,0,6.705639094860003,264,0.0,0.0,0,0,0.0,0.0,0.0,7.284820912568604,7.398174092970465,0.0,130500,11.779128505744886
50,RM,Pave,Grvl,Lvl,Corner,OldTown,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,BrkFace,Wd Sdng,None,BrkTil,GasW,Y,Detchd,Shed,WD,Normal,0,1,0,0,1,0,0,1,0,1,1,1,0,1,Reg,Gtl,GdEx,TA,Ex,SBrkr,SeMa12Mo,PoFa,TA,No Pool,MnPrv,Gd,Gd,No,LwQ,Unf,TA,TA,Unf,Y,3,4,0,0,1,0,2,0,4,2,2,2,88,88.0,58,4.110873864173311,9.25349564229011,0.0,493,0.0,1017,1510,7.368339686311381,1208,0,7.934871565945177,520,0.0,6.306275286948016,0,0,6.175867270105761,0.0,7.048386408721883,8.097426298597213,8.3670677328386,6.93537044601511,256000,12.4529327234617
60,RL,Pave,No alley access,Lvl,Inside,Gilbert,Norm,Norm,1Fam,2Story,Hip,CompShg,VinylSd,VinylSd,None,PConc,GasA,Y,Attchd,None,WD,Normal,0,1,0,0,1,0,0,0,0,1,1,0,0,0,IR1,Gtl,TA,TA,Gd,SBrkr,Typ,TA,TA,No Pool,No Fence,TA,Gd,No,Unf,Unf,TA,TA,Fin,Y,4,2,0,0,1,1,1,0,4,1,2,3,8,8.0,8,4.1588830833596715,9.114379980830272,0.0,0,0.0,935,935,6.862757913051401,677,0,7.398174092970465,462,0.0,3.367295829986474,0,0,0.0,0.0,0.0,7.398174092970465,7.850882664809852,3.367295829986474,176500,12.081076155355488
20,RL,Pave,No alley access,Lvl,Inside,Somerst,Norm,Norm,1Fam,1Story,Hip,CompShg,VinylSd,VinylSd,Stone,PConc,GasA,Y,Attchd,None,WD,Normal,1,0,0,1,1,0,0,0,0,1,1,0,0,0,Reg,Gtl,TA,Gd,Ex,SBrkr,Typ,TA,TA,No Pool,No Fence,Gd,Gd,Av,Unf,Unf,Gd,Gd,RFn,Y,5,2,0,0,1,0,1,0,3,1,3,2,1,1.0,1,4.454347296253507,9.210440366976517,6.018593214496234,0,0.0,1588,1588,7.370860166536716,0,0,7.370860166536716,825,4.976733742420574,3.828641396489095,0,0,0.0,0.0,0.0,7.370860166536716,8.063692634269517,3.828641396489095,227000,12.332705296463539
80,RL,Pave,No alley access,Lvl,Inside,CollgCr,Norm,Norm,1Fam,SLvl,Gable,CompShg,MetalSd,MetalSd,None,CBlock,GasA,Y,Detchd,None,WD,Normal,0,0,0,0,0,0,0,0,0,1,1,1,0,0,IR1,Gtl,TA,TA,Gd,SBrkr,Typ,TA,TA,No Pool,No Fence,TA,TA,Av,ALQ,Unf,TA,No Fireplace,Unf,Y,2,2,0,0,0,0,1,0,2,0,2,0,30,30.0,30,4.02535169073515,9.285540604539118,0.0,483,0.0,428,911,6.86171134048073,0,0,6.86171134048073,576,0.0,0.0,0,0,0.0,0.0,0.0,7.271008538280992,7.531552381407289,0.0,132500,11.794337924408413
20,RL,Pave,No alley access,Lvl,Inside,Edwards,Norm,Norm,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,None,CBlock,GasA,Y,Detchd,None,WD,Normal,0,0,0,0,0,0,0,0,0,1,1,1,0,0,Reg,MoSe,TA,TA,Ex,SBrkr,Typ,PoFa,PoFa,No Pool,No Fence,TA,TA,Mn,ALQ,Unf,TA,Gd,Unf,Y,1,3,1,0,0,0,0,0,0,1,1,2,71,51.0,51,4.219507705176107,9.09133158539398,0.0,690,0.0,126,816,6.705639094860003,0,0,6.705639094860003,288,0.0,0.0,0,0,0.0,0.0,0.0,7.317876198626496,7.398174092970465,0.0,100000,11.512925464970229
50,RM,Pave,No alley access,Lvl,Corner,IDOTRR,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,Wd Sdng,Wd Sdng,None,CBlock,GasA,Y,Detchd,None,WD,Normal,0,1,0,0,1,1,0,0,0,1,1,0,0,0,Reg,Gtl,TA,TA,Ex,SBrkr,Typ,TA,TA,No Pool,MnPrv,TA,TA,No,Unf,Unf,Gd,No Fireplace,Unf,Y,2,3,0,0,0,1,0,0,2,0,1,1,68,55.0,11,4.110873864173311,8.881975184248867,0.0,0,0.0,803,803,6.6895992691789665,557,0,7.215975002651466,297,0.0,4.189654742026425,190,0,0.0,0.0,0.0,7.215975002651466,7.679713639966372,5.545177444479562,125500,11.740061037553975
160,RM,Pave,No alley access,Lvl,Inside,BrDale,Norm,Norm,TwnhsE,2Story,Gable,CompShg,HdBoard,HdBoard,None,CBlock,GasA,Y,Attchd,None,WD,Normal,1,1,0,0,1,0,0,0,0,1,1,1,0,0,Reg,Gtl,TA,TA,TA,SBrkr,Min1,TA,TA,No Pool,No Fence,TA,TA,No,LwQ,Unf,TA,No Fireplace,Unf,Y,2,3,0,0,0,1,1,0,3,0,2,1,39,39.0,39,3.2188758248682006,7.7702232041587855,5.746203190540153,765,0.0,0,765,6.641182169740591,600,0,7.2196420401307355,440,0.0,3.6109179126442243,0,0,0.0,0.0,0.0,7.664346632098617,7.664346632098617,3.6109179126442243,125000,11.736069016284437
20,RL,Pave,No alley access,Lvl,Inside,NWAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,Plywood,Plywood,BrkFace,CBlock,GasA,Y,Attchd,None,WD,Normal,1,0,0,0,1,0,0,0,0,1,1,1,0,0,Reg,Gtl,TA,TA,TA,SBrkr,Typ,TA,TA,No Pool,No Fence,TA,Gd,No,ALQ,Unf,TA,TA,RFn,Y,3,2,0,1,1,0,0,0,2,1,2,3,32,32.0,32,4.394449154672439,9.174816815907135,5.8888779583328805,686,0.0,664,1350,7.19668657083435,0,0,7.19668657083435,630,0.0,2.833213344056216,0,0,0.0,0.0,0.0,7.611347717403621,7.895436006942965,2.833213344056216,167900,12.031123843065632
90,RL,Pave,No alley access,Lvl,Inside,NWAmes,Feedr,Norm,Duplex,1Story,Gable,CompShg,Plywood,Plywood,BrkFace,CBlock,GasA,Y,Detchd,None,WD,Normal,1,0,0,0,1,0,0,0,0,1,1,0,0,0,IR1,Gtl,TA,TA,TA,SBrkr,Typ,TA,TA,No Pool,No Fence,TA,TA,No,Unf,Unf,TA,No Fireplace,Unf,Y,2,2,0,0,1,0,2,1,4,0,2,2,35,35.0,35,4.477336814478207,9.132054453577638,6.336825731146441,0,0.0,1656,1656,7.4127640174265625,0,0,7.4127640174265625,506,0.0,5.356586274672012,0,0,0.0,0.0,0.0,7.4127640174265625,8.105609402299896,5.356586274672012,135000,11.813030057420567
30,RM,Pave,Grvl,Bnk,Corner,OldTown,Feedr,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,None,CBlock,other,N,No Garage,None,WD,Normal,0,0,0,0,1,0,0,0,0,1,0,0,0,0,IR1,MoSe,TA,TA,PoFa,FuseA,Typ,No Garage,No Garage,No Pool,No Fence,TA,TA,No,Unf,Unf,Fa,No Fireplace,No Garage,N,1,1,0,0,0,0,0,0,0,0,0,0,65,65.0,56,5.0369526024136295,8.323365694436081,0.0,0,0.0,693,693,6.542471960506805,0,0,6.542471960506805,0,0.0,3.044522437723423,0,0,0.0,0.0,0.0,6.542471960506805,7.234898420314831,3.044522437723423,52500,10.868568448579715
60,RL,Pave,No alley access,Lvl,Corner,CollgCr,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,PConc,GasA,Y,BuiltIn,None,WD,Normal,0,1,0,1,1,0,0,0,0,1,1,1,0,0,IR1,Gtl,TA,TA,Ex,SBrkr,Typ,TA,TA,No Pool,No Fence,Gd,Gd,No,GLQ,Unf,Gd,No Fireplace,RFn,Y,4,2,1,0,1,1,1,0,4,0,2,5,4,4.0,4,4.564348191467836,9.506808731708581,0.0,700,0.0,216,916,6.825460036255307,941,0,7.529406457837013,492,4.990432586778736,4.5217885770490405,0,0,0.0,0.0,0.0,7.848543482456679,7.9294865233142895,4.5217885770490405,200000,12.206072645530174
20,RL,Pave,No alley access,Lvl,Corner,CollgCr,Norm,Norm,1Fam,1Story,Hip,CompShg,MetalSd,MetalSd,None,CBlock,GasA,Y,Attchd,None,WD,Normal,0,0,0,0,0,0,0,0,0,1,1,1,0,0,IR1,Gtl,GdEx,TA,Ex,SBrkr,Typ,TA,TA,No Pool,No Fence,TA,TA,Mn,Rec,Unf,TA,No Fireplace,RFn,Y,2,4,0,0,0,0,1,0,1,0,1,0,34,34.0,34,4.795790545596741,9.165447603085447,0.0,360,0.0,504,864,6.762729506931879,0,0,6.762729506931879,288,0.0,0.0,0,0,0.0,0.0,0.0,7.110696122978827,7.455298485683291,0.0,128500,11.763684183317412
20,RL,Pave,No alley access,Lvl,Inside,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,None,CBlock,GasA,Y,Detchd,None,WD,Normal,0,0,0,0,0,0,0,0,0,1,1,0,0,0,Reg,Gtl,TA,TA,TA,SBrkr,Typ,TA,TA,No Pool,MnGdWo,TA,TA,No,Unf,Unf,TA,No Fireplace,Unf,Y,1,2,0,0,0,0,1,0,1,0,3,0,36,33.0,36,4.2626798770413155,9.023408202624545,0.0,0,0.0,858,858,6.771935555839602,0,0,6.771935555839602,480,0.0,0.0,0,0,0.0,0.0,0.0,6.771935555839602,7.456454555176209,0.0,123000,11.719939634354555
20,RL,Pave,No alley access,Lvl,Inside,SawyerW,other,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,PConc,GasA,Y,Detchd,None,WD,Normal,0,0,0,0,1,0,0,0,0,1,1,1,0,0,Reg,Gtl,TA,TA,Ex,SBrkr,Typ,TA,TA,No Pool,No Fence,TA,Gd,No,GLQ,Unf,Gd,No Fireplace,Unf,Y,3,2,1,0,0,0,1,0,2,0,2,2,5,4.0,4,4.204692619390966,9.524859098381523,0.0,814,0.0,300,1114,7.016609683894219,0,0,7.016609683894219,576,0.0,4.3694478524670215,0,0,0.0,0.0,0.0,7.564757012905729,7.709308333385869,4.3694478524670215,155000,11.951180395901384
60,RL,Pave,No alley access,Lvl,Inside,CollgCr,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,PConc,GasA,Y,Attchd,None,WD,Normal,1,1,0,1,1,0,0,0,0,1,1,0,0,0,Reg,Gtl,TA,TA,Ex,SBrkr,Typ,TA,TA,No Pool,No Fence,Gd,Gd,No,Unf,Unf,Gd,Gd,RFn,Y,5,2,0,0,1,1,1,0,3,1,2,3,5,5.0,5,4.2626798770413155,9.145908511816794,5.0106352940962555,0,0.0,1284,1284,7.158513997329321,885,0,7.682482446534506,647,5.262690188904886,4.477336814478207,0,0,0.0,0.0,0.0,7.682482446534506,8.147288258706624,4.477336814478207,228500,12.339291489316397
50,RL,Pave,No alley access,Bnk,Inside,Crawfor,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,BrkFace,other,None,BrkTil,GasA,Y,Detchd,None,WD,Normal,0,1,0,0,0,0,0,0,0,1,1,0,0,0,Reg,Gtl,TA,TA,Gd,SBrkr,Typ,PoFa,PoFa,No Pool,No Fence,TA,TA,No,Unf,Unf,TA,TA,Unf,Y,3,3,0,0,0,1,1,0,5,1,2,1,81,80.0,59,4.060443010546419,8.930494185292178,0.0,0,0.0,896,896,7.067319848653476,741,0,7.5569505720129,342,0.0,0.0,0,0,0.0,0.0,0.0,7.5569505720129,7.940939762327791,0.0,177000,12.083905011555967
60,RL,Pave,No alley access,Lvl,Corner,CollgCr,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,PConc,GasA,Y,Attchd,None,New,Partial,0,1,0,0,0,0,0,0,0,1,1,0,0,0,IR1,Gtl,TA,TA,Ex,SBrkr,Typ,TA,TA,No Pool,No Fence,Gd,Gd,No,Unf,Unf,Gd,TA,Fin,Y,4,2,0,0,1,1,1,0,4,1,2,3,1,1.0,1,4.454347296253507,9.315060682746585,0.0,0,0.0,728,728,6.591673732008658,728,0,7.284134806195205,440,0.0,0.0,0,0,0.0,0.0,0.0,7.284134806195205,7.68937110752969,0.0,155835,11.956553034172742
30,RM,Pave,No alley access,Lvl,Inside,OldTown,Norm,Norm,1Fam,1Story,Hip,CompShg,MetalSd,MetalSd,None,PConc,GasA,Y,Detchd,None,WD,Normal,0,0,0,0,0,1,0,0,0,1,1,1,0,0,Reg,Gtl,TA,TA,Gd,FuseA,Typ,TA,TA,No Pool,No Fence,TA,TA,No,ALQ,Unf,Fa,No Fireplace,Unf,Y,1,1,0,0,0,0,0,0,1,0,1,0,87,10.0,57,3.9318256327243257,8.699681400989514,0.0,250,0.0,710,960,6.8679744089702925,0,0,6.8679744089702925,308,0.0,0.0,168,0,0.0,0.0,0.0,7.099201743553092,7.560601162768557,5.1298987149230735,108500,11.594505451962652
20,RL,Pave,No alley access,Lvl,CulDSac,NWAmes,PosN,Norm,1Fam,1Story,Hip,CompShg,BrkFace,HdBoard,None,CBlock,GasA,Y,Attchd,None,WD,Normal,0,0,0,0,1,0,1,0,0,1,1,1,1,0,IR23,Gtl,TA,TA,TA,SBrkr,Typ,GdEx,TA,No Pool,No Fence,TA,TA,No,BLQ,Rec,TA,Gd,RFn,Y,4,4,0,0,1,0,1,0,5,1,2,2,38,38.0,3,4.394449154672439,9.941842506412591,0.0,297,4.23410650459726,1203,1568,7.676473646389156,0,0,7.676473646389156,508,0.0,4.394449154672439,0,290,0.0,0.0,0.0,7.8328075165248645,8.22282213081366,5.916202062607435,262500,12.478006361013815
20,RL,Pave,No alley access,HLS,Corner,Timber,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,Stone,PConc,GasA,Y,Attchd,None,New,Partial,1,0,0,0,0,0,0,0,0,1,1,1,0,0,IR1,Gtl,TA,TA,Ex,SBrkr,Typ,TA,TA,No Pool,No Fence,Gd,Ex,Gd,GLQ,Unf,Gd,Gd,Fin,Y,5,2,1,0,1,0,1,0,3,1,3,4,1,1.0,0,4.543294782270004,9.636065519091707,4.61512051684126,80,0.0,1652,1732,7.482681828154651,0,0,7.482681828154651,712,0.0,0.0,0,0,0.0,0.0,0.0,7.526717561352706,8.163086375583216,0.0,283463,12.554836882168736
20,RL,Pave,No alley access,Low,Inside,SawyerW,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,PConc,GasA,Y,Attchd,None,WD,Normal,0,0,0,1,1,0,0,0,0,1,1,1,0,0,IR23,Gtl,TA,TA,Ex,SBrkr,Typ,TA,TA,No Pool,No Fence,Gd,Gd,Gd,GLQ,Unf,Gd,Fa,RFn,Y,4,2,1,0,1,0,1,0,1,1,2,4,9,9.0,9,4.212127597878484,9.692581318886397,0.0,1443,0.0,39,1482,7.3098814858247865,0,0,7.3098814858247865,514,5.998936561946683,3.258096538021482,0,0,0.0,0.0,0.0,7.9854843567338225,7.998671361015776,3.258096538021482,215000,12.2783933071098
70,RM,Pave,Pave,Lvl,Inside,OldTown,Norm,Norm,1Fam,2Story,Gable,CompShg,MetalSd,MetalSd,None,BrkTil,other,N,No Garage,None,WD,Normal,0,1,1,0,1,1,0,0,0,1,0,1,0,0,Reg,Gtl,GdEx,Fa,PoFa,SBrkr,Typ,No Garage,No Garage,No Pool,No Fence,TA,TA,No,LwQ,Unf,TA,No Fireplace,No Garage,Y,5,2,0,0,1,0,2,0,4,0,0,2,136,136.0,21,3.9318256327243257,8.566173813637858,0.0,259,0.0,425,684,6.844815479208263,1215,205,7.765993079407675,0,0.0,4.007333185232471,20,0,0.0,0.0,0.0,7.870165946469845,7.950854857719988,4.31748811353631,122000,11.711776323715394
90,RL,Pave,No alley access,Lvl,Inside,NAmes,Artery,Norm,Duplex,2Story,Gable,CompShg,MetalSd,MetalSd,BrkFace,CBlock,GasA,Y,Detchd,None,WD,Normal,1,1,0,0,0,0,0,0,0,1,1,1,0,0,Reg,Gtl,TA,TA,TA,SBrkr,Typ,TA,TA,No Pool,No Fence,TA,TA,No,LwQ,Unf,TA,No Fireplace,Unf,Y,2,2,1,1,1,1,2,1,5,0,3,6,40,40.0,40,4.5217885770490405,9.362546304865514,5.910796644040527,500,0.0,748,1248,7.199678345691172,1296,0,7.876638460975463,968,0.0,0.0,0,0,0.0,0.0,0.0,8.050384453067021,8.264363329731667,0.0,200000,12.206072645530174
60,RL,Pave,No alley access,Lvl,Inside,NAmes,Norm,Norm,1Fam,2Story,Gable,CompShg,HdBoard,HdBoard,BrkFace,CBlock,GasA,Y,Attchd,None,WD,Normal,1,1,0,0,1,0,0,1,0,1,1,1,0,0,IR1,Gtl,TA,TA,Ex,SBrkr,Typ,TA,TA,No Pool,No Fence,TA,TA,No,Rec,Unf,TA,Gd,Fin,Y,3,3,0,0,0,1,2,0,4,1,2,1,46,46.0,46,4.2626798770413155,9.13216259091216,5.765191102784844,319,0.0,539,858,6.755768921984255,858,0,7.448333860897476,490,0.0,4.442651256490317,0,0,4.795790545596741,0.0,0.0,7.618742377670413,7.853604813097837,5.3230099791384085,171000,12.049418835484797
50,RM,Pave,No alley access,Lvl,Inside,BrkSide,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,MetalSd,MetalSd,None,BrkTil,GasA,Y,Detchd,None,WD,Normal,0,1,0,1,0,0,0,0,0,1,1,0,0,0,Reg,Gtl,TA,TA,TA,SBrkr,Typ,TA,TA,No Pool,No Fence,Gd,TA,No,Unf,Unf,TA,No Fireplace,Unf,N,3,6,0,0,0,0,0,0,0,0,2,0,72,10.0,9,3.9318256327243257,8.699681400989514,0.0,0,0.0,698,698,6.668228248417403,390,0,7.0707241072602764,624,5.351858133476067,0.0,0,0,0.0,0.0,0.0,7.0707241072602764,7.536363938404511,0.0,134900,11.812289042195847
